x	y	S2_B02_20160409	S2_B03_20160409	S2_B04_20160409	S2_B08_20160409	BG_20160409	BR_20160409	BNIR_20160409	GB_20160409	GR_20160409	GNIR_20160409	RB_20160409	RG_20160409	RNIR_20160409	NIRB_20160409	NIRG_20160409	NIRR_20160409	DEM	SLP	CS_curv	Long_curv	CI	FA	TWI	LSF	CNBL	VDCN	VD	RSP	MRVBF	MRRTF
565665.000000	5593385.000000	0.021800	0.024500	0.032000	0.059900	0.889796	0.681250	0.363940	1.123853	0.765625	0.409015	1.467890	1.306122	0.534224	2.747706	2.444898	1.871875	272.019867	0.799188	0.000092	0.001185	0.895851	375.414124	7.367982	0.067930	235.595184	36.424675	3.923721	0.902761	0.811390	3.900585
565675.000000	5593385.000000	0.023500	0.024000	0.031300	0.059600	0.979167	0.750799	0.394295	1.021276	0.766773	0.402685	1.331915	1.304167	0.525168	2.536170	2.483333	1.904153	271.852997	1.157276	0.000027	0.001351	0.188931	486.196350	7.254411	0.115308	235.590698	36.262283	4.166084	0.896960	1.315158	3.806256
565685.000000	5593385.000000	0.022500	0.022800	0.030400	0.057700	0.986842	0.740132	0.389948	1.013333	0.750000	0.395147	1.351111	1.333333	0.526863	2.564444	2.530702	1.898026	271.616455	1.606934	-0.000036	0.001362	-0.200197	604.275085	7.143579	0.184159	235.585251	36.031193	4.482559	0.889366	1.520874	3.365327
565695.000000	5593385.000000	0.023300	0.025000	0.032800	0.061400	0.932000	0.710366	0.379479	1.072961	0.762195	0.407166	1.407725	1.312000	0.534202	2.635193	2.456001	1.871951	271.292328	2.118233	-0.000100	0.001159	-0.461065	733.139771	7.057304	0.273361	235.578888	35.713428	4.890270	0.879571	1.497530	1.726931
565705.000000	5593385.000000	0.025200	0.027200	0.034600	0.061600	0.926471	0.728324	0.409091	1.079365	0.786127	0.441558	1.373016	1.272059	0.561688	2.444444	2.264706	1.780347	270.877228	2.541108	-0.000165	0.000770	-0.667475	881.035339	7.053387	0.357988	235.571884	35.305355	5.391418	0.867534	1.458887	0.371143
565715.000000	5593385.000000	0.023400	0.025900	0.032700	0.059900	0.903475	0.715596	0.390651	1.106837	0.792049	0.432387	1.397436	1.262548	0.545910	2.559829	2.312742	1.831804	270.405670	2.696649	-0.000228	0.000290	-0.849584	1052.787842	7.169395	0.399783	235.564163	34.841496	5.950294	0.854142	1.477170	0.274935
565725.000000	5593385.000000	0.023400	0.026100	0.033000	0.058400	0.896552	0.709091	0.400685	1.115384	0.790909	0.446918	1.410256	1.264368	0.565068	2.495726	2.237548	1.769697	269.936707	2.572973	-0.000272	-0.000147	-1.004872	1243.711304	7.384417	0.388715	235.555481	34.381207	6.507984	0.840850	1.548010	0.264563
565735.000000	5593385.000000	0.025200	0.026600	0.034000	0.060500	0.947369	0.741177	0.416529	1.055555	0.782353	0.439669	1.349206	1.278196	0.561983	2.400794	2.274436	1.779412	269.508820	2.337309	-0.000295	-0.000422	-1.132570	1440.756714	7.629404	0.353503	235.545715	33.963089	7.025753	0.828604	1.609385	0.266997
565745.000000	5593385.000000	0.026000	0.027400	0.035400	0.066200	0.948905	0.734463	0.392749	1.053846	0.774011	0.413897	1.361538	1.291971	0.534743	2.546154	2.416059	1.870057	269.122375	2.143266	-0.000303	-0.000490	-1.233338	1634.508545	7.842875	0.324056	235.535049	33.587307	7.502895	0.817414	1.652242	0.268639
565755.000000	5593385.000000	0.026000	0.027200	0.034500	0.065600	0.955883	0.753623	0.396342	1.046154	0.788406	0.414634	1.326923	1.268383	0.525915	2.523077	2.411765	1.901449	268.761993	2.023790	-0.000299	-0.000405	-1.292286	1821.826416	8.095897	0.312737	235.523544	33.238441	7.954018	0.806915	1.794495	0.254379
565765.000000	5593385.000000	0.023800	0.025600	0.032500	0.061400	0.929688	0.732308	0.387622	1.075630	0.787692	0.416938	1.365546	1.269531	0.529316	2.579832	2.398438	1.889231	268.416809	1.949821	-0.000285	-0.000278	-1.306666	2002.467163	8.315013	0.309028	235.511078	32.905727	8.389751	0.796845	2.067909	0.231276
565775.000000	5593385.000000	0.023600	0.025100	0.032200	0.061400	0.940239	0.732919	0.384365	1.063559	0.779503	0.408795	1.364407	1.282869	0.524430	2.601695	2.446215	1.906832	268.081848	1.899211	-0.000273	-0.000184	-1.305152	2178.545410	8.426330	0.303782	235.497833	32.584007	8.814713	0.787086	2.312220	0.204162
565785.000000	5593385.000000	0.024200	0.024800	0.032000	0.061700	0.975806	0.756250	0.392220	1.024793	0.775000	0.401945	1.322314	1.290323	0.518639	2.549587	2.487903	1.928125	267.754028	1.864746	-0.000270	-0.000130	-1.318654	2355.104248	8.523219	0.301579	235.484085	32.269939	9.231918	0.777563	2.449827	0.186756
565795.000000	5593385.000000	0.023800	0.023500	0.030800	0.059700	1.012766	0.772727	0.398660	0.987395	0.762987	0.393635	1.294117	1.310638	0.515913	2.508403	2.540425	1.938312	267.430939	1.841009	-0.000273	-0.000101	-1.359144	2545.437988	8.614195	0.301505	235.469849	31.961086	9.642464	0.768238	2.527376	0.205579
565805.000000	5593385.000000	0.024200	0.025000	0.033100	0.061100	0.968000	0.731118	0.396072	1.033058	0.755287	0.409165	1.367769	1.324000	0.541735	2.524793	2.444000	1.845921	267.111481	1.820866	-0.000283	-0.000082	-1.428768	2762.188477	8.620561	0.296777	235.454895	31.656586	10.046432	0.759104	2.578572	0.249832
565815.000000	5593385.000000	0.022800	0.025600	0.033800	0.061400	0.890625	0.674556	0.371335	1.122807	0.757396	0.416938	1.482456	1.320313	0.550489	2.692983	2.398438	1.816568	266.795959	1.800668	-0.000299	-0.000067	-1.528995	3015.520508	8.632887	0.292322	235.439117	31.356846	10.442867	0.750177	2.616519	0.308971
565825.000000	5593385.000000	0.023200	0.025800	0.032600	0.065500	0.899225	0.711656	0.354198	1.112069	0.791411	0.393893	1.405172	1.263566	0.497710	2.823276	2.538759	2.009202	266.484741	1.782540	-0.000321	-0.000052	-1.657478	3317.250732	8.738316	0.294050	235.422592	31.062153	10.831795	0.741455	2.645916	0.356048
565835.000000	5593385.000000	0.024600	0.025200	0.034200	0.067500	0.976191	0.719298	0.364444	1.024390	0.736842	0.373333	1.390244	1.357143	0.506667	2.743902	2.678571	1.973684	266.177612	1.770607	-0.000347	-0.000034	-1.804684	3680.697021	8.848814	0.297609	235.405289	30.772324	11.213074	0.732936	2.668612	0.366169
565845.000000	5593385.000000	0.023000	0.024800	0.033700	0.066700	0.927419	0.682493	0.344828	1.078261	0.735905	0.371814	1.465217	1.358871	0.505247	2.900000	2.689516	1.979228	265.873901	1.767413	-0.000375	-0.000016	-1.957940	4125.680176	8.964442	0.303754	235.387085	30.486809	11.586689	0.724615	2.686821	0.357638
565855.000000	5593385.000000	0.023300	0.025300	0.032400	0.069100	0.920949	0.719136	0.337193	1.085837	0.780864	0.366136	1.390558	1.280632	0.468886	2.965665	2.731225	2.132716	265.572968	1.772377	-0.000401	-0.000007	-2.104125	4675.268555	9.086321	0.312567	235.368057	30.204918	11.953644	0.716467	2.704108	0.338186
565865.000000	5593385.000000	0.022500	0.022800	0.031100	0.064400	0.986842	0.723473	0.349379	1.013333	0.733119	0.354037	1.382222	1.364035	0.482919	2.862222	2.824562	2.070740	265.342224	1.765926	-0.000422	-0.000016	-2.227070	5270.437988	9.208941	0.318526	235.345016	29.997223	12.213063	0.710664	2.727873	0.293276
565275.000000	5593395.000000	0.024600	0.029300	0.039800	0.084600	0.839590	0.618090	0.290780	1.191057	0.736181	0.346336	1.617886	1.358362	0.470449	3.439024	2.887372	2.125628	262.270264	2.000695	0.000397	0.000414	0.244402	1183.176270	7.498986	0.273123	235.489609	26.780640	13.103416	0.671463	0.805102	1.403863
565285.000000	5593395.000000	0.023400	0.025500	0.034800	0.067100	0.917647	0.672414	0.348733	1.089743	0.732759	0.380030	1.487179	1.364706	0.518629	2.867521	2.631373	1.928161	262.385132	2.098036	0.000358	0.000296	0.162761	1168.796997	7.440105	0.289771	235.486847	26.898281	12.981422	0.674487	0.781274	1.380683
565295.000000	5593395.000000	0.022100	0.024100	0.032400	0.062000	0.917012	0.682099	0.356452	1.090498	0.743827	0.388710	1.466063	1.344398	0.522581	2.805429	2.572614	1.913580	262.627686	2.319421	0.000306	0.000108	0.134387	1137.999268	7.313188	0.328218	235.481415	27.146275	12.724632	0.680856	0.733243	1.298934
565305.000000	5593395.000000	0.022000	0.023400	0.034200	0.062300	0.940171	0.643275	0.353130	1.063636	0.684210	0.375602	1.554546	1.461539	0.548957	2.831818	2.662394	1.821637	262.895325	2.575713	0.000310	0.000024	0.344617	1112.777100	7.232714	0.378154	235.476105	27.419205	12.442833	0.687855	0.696986	1.126489
565315.000000	5593395.000000	0.022900	0.023200	0.031300	0.059500	0.987069	0.731629	0.384874	1.013101	0.741214	0.389916	1.366812	1.349138	0.526050	2.598253	2.564655	1.900959	263.186157	2.826197	0.000365	0.000035	0.711136	1100.012451	7.174663	0.429297	235.471008	27.715141	12.138081	0.695433	0.640155	0.948350
565325.000000	5593395.000000	0.021700	0.021700	0.028200	0.054600	1.000000	0.769504	0.397436	1.000000	0.769504	0.397436	1.299539	1.299539	0.516483	2.516129	2.516129	1.936170	263.495667	3.022851	0.000451	0.000104	1.133537	1094.862427	7.101925	0.467978	235.466217	28.029442	11.815006	0.703475	0.569511	0.857828
565335.000000	5593395.000000	0.021200	0.020900	0.026300	0.053400	1.014354	0.806084	0.397004	0.985849	0.794677	0.391386	1.240566	1.258373	0.492509	2.518868	2.555024	2.030418	263.808044	3.115669	0.000536	0.000180	1.501996	1108.761230	7.083753	0.487934	235.461853	28.346180	11.489502	0.711580	0.532871	0.840364
565345.000000	5593395.000000	0.021200	0.020700	0.027400	0.053500	1.024155	0.773723	0.396262	0.976415	0.755474	0.386916	1.292453	1.323672	0.512150	2.523585	2.584542	1.952555	264.096741	3.107174	0.000582	0.000220	1.709270	1165.476318	7.135824	0.491034	235.457886	28.638866	11.188034	0.719086	0.501577	0.886989
565355.000000	5593395.000000	0.021000	0.020400	0.027400	0.052900	1.029412	0.766423	0.396975	0.971429	0.744526	0.385633	1.304762	1.343137	0.517958	2.519048	2.593137	1.930657	264.346497	3.066263	0.000559	0.000203	1.673591	1268.916382	7.233558	0.490886	235.454376	28.892124	10.925930	0.725606	0.509019	0.850661
565365.000000	5593395.000000	0.020900	0.020700	0.026600	0.051500	1.009662	0.785714	0.405825	0.990430	0.778195	0.401942	1.272727	1.285024	0.516505	2.464114	2.487923	1.936090	264.562073	3.046436	0.000456	0.000133	1.375435	1400.640015	7.338699	0.496486	235.451416	29.110638	10.698486	0.731257	0.627382	0.635510
565375.000000	5593395.000000	0.021300	0.020500	0.026500	0.053500	1.039024	0.803774	0.398131	0.962441	0.773585	0.383178	1.244131	1.292683	0.495327	2.511737	2.609756	2.018868	264.756073	3.054941	0.000296	0.000020	0.905991	1541.258179	7.431671	0.507922	235.448990	29.307076	10.493008	0.736359	0.800500	0.438653
565385.000000	5593395.000000	0.022700	0.021600	0.027600	0.055300	1.050926	0.822464	0.410488	0.951542	0.782609	0.390597	1.215859	1.277778	0.499096	2.436123	2.560185	2.003623	264.939362	3.079964	0.000127	-0.000122	0.424239	1684.826294	7.512484	0.522520	235.446945	29.492416	10.298523	0.741186	0.949480	0.363403
565395.000000	5593395.000000	0.022800	0.023800	0.027900	0.054900	0.957983	0.817204	0.415301	1.043860	0.853046	0.433515	1.223684	1.172269	0.508197	2.407895	2.306723	1.967742	265.119568	3.108730	-0.000019	-0.000280	0.036697	1835.843994	7.588787	0.537952	235.445343	29.674232	10.107311	0.745931	1.040664	0.340313
565405.000000	5593395.000000	0.023400	0.023400	0.029700	0.060300	1.000000	0.787879	0.388060	1.000000	0.787879	0.388060	1.269231	1.269231	0.492537	2.576923	2.576923	2.030303	265.302979	3.134873	-0.000142	-0.000448	-0.261120	2000.662354	7.666069	0.553176	235.444397	29.858566	9.913181	0.750749	1.108327	0.333872
565415.000000	5593395.000000	0.022500	0.023000	0.030200	0.056600	0.978261	0.745033	0.397527	1.022222	0.761589	0.406360	1.342222	1.313044	0.533569	2.515555	2.460870	1.874172	265.494751	3.156723	-0.000264	-0.000626	-0.527233	2187.282959	7.747902	0.568128	235.444199	30.050564	9.710880	0.755772	1.198015	0.320405
565425.000000	5593395.000000	0.022800	0.023300	0.029900	0.056700	0.978541	0.762542	0.402116	1.021930	0.779264	0.410935	1.311403	1.283262	0.527337	2.486842	2.433477	1.896321	265.698944	3.177552	-0.000395	-0.000803	-0.781392	2407.171387	7.836669	0.583979	235.444611	30.254326	9.496361	0.761102	1.302319	0.282898
565435.000000	5593395.000000	0.022600	0.023300	0.029400	0.056200	0.969957	0.768708	0.402135	1.030973	0.792517	0.414591	1.300885	1.261803	0.523132	2.486725	2.412017	1.911564	265.918060	3.212136	-0.000515	-0.000952	-0.975407	2663.144287	7.927023	0.604327	235.445633	30.472416	9.266983	0.766806	1.384462	0.232376
565445.000000	5593395.000000	0.020700	0.023000	0.031100	0.055300	0.900000	0.665595	0.374322	1.111111	0.739550	0.415913	1.502416	1.352174	0.562387	2.671497	2.404348	1.778135	266.159119	3.292471	-0.000612	-0.001052	-1.083934	2925.483154	7.997193	0.635976	235.447372	30.711739	9.015724	0.773060	1.372041	0.207925
565455.000000	5593395.000000	0.022600	0.022700	0.031100	0.056600	0.995595	0.726688	0.399293	1.004425	0.729904	0.401060	1.376106	1.370044	0.549470	2.504425	2.493392	1.819936	266.431610	3.429261	-0.000700	-0.001091	-1.159328	3174.279541	8.038752	0.681596	235.449707	30.981895	8.733017	0.780106	1.266314	0.228127
565465.000000	5593395.000000	0.022300	0.023200	0.032100	0.056200	0.961207	0.694704	0.396797	1.040359	0.722742	0.412811	1.439462	1.383620	0.571174	2.520179	2.422413	1.750779	266.739136	3.589167	-0.000773	-0.001053	-1.225321	3414.992920	8.066774	0.733849	235.452469	31.286663	8.415245	0.788038	1.119394	0.267700
565475.000000	5593395.000000	0.022800	0.023700	0.031200	0.058600	0.962025	0.730769	0.389078	1.039474	0.759615	0.404437	1.368421	1.316456	0.532423	2.570175	2.472574	1.878205	267.080261	3.741982	-0.000820	-0.000934	-1.296410	3616.111328	8.082653	0.783644	235.455521	31.624729	8.064777	0.796801	1.006404	0.283722
565485.000000	5593395.000000	0.024800	0.026000	0.032300	0.062000	0.953846	0.767802	0.400000	1.048387	0.804953	0.419355	1.302419	1.242308	0.520968	2.500000	2.384615	1.919505	267.455139	3.876305	-0.000847	-0.000747	-1.406733	3705.297607	8.071605	0.824359	235.458939	31.996212	7.682228	0.806385	0.950314	0.252462
565495.000000	5593395.000000	0.023400	0.025600	0.032300	0.057300	0.914063	0.724458	0.408377	1.094017	0.792570	0.446771	1.380342	1.261719	0.563700	2.448718	2.238281	1.773994	267.868042	3.977064	-0.000841	-0.000509	-1.542186	3655.265137	8.089641	0.859903	235.462738	32.405315	7.264210	0.816879	0.933574	0.186618
565505.000000	5593395.000000	0.021900	0.024000	0.029400	0.056900	0.912500	0.744898	0.384886	1.095891	0.816326	0.421793	1.342466	1.225000	0.516696	2.598174	2.370833	1.935374	268.318787	4.015957	-0.000766	-0.000224	-1.653222	3522.557129	8.158258	0.884675	235.466827	32.851971	6.810760	0.828280	0.950575	0.135992
565515.000000	5593395.000000	0.022400	0.024400	0.031300	0.057400	0.918033	0.715655	0.390244	1.089286	0.779553	0.425087	1.397321	1.282787	0.545296	2.562500	2.352459	1.833866	268.800140	3.950539	-0.000612	0.000100	-1.669674	3349.156738	8.124621	0.857933	235.471115	33.329021	6.330002	0.840386	0.993544	0.132842
565525.000000	5593395.000000	0.022900	0.024800	0.033100	0.059500	0.923387	0.691843	0.384874	1.082969	0.749245	0.416807	1.445415	1.334677	0.556302	2.598253	2.399194	1.797583	269.295227	3.751032	-0.000413	0.000433	-1.583032	3124.640625	8.050558	0.781842	235.475601	33.819607	5.839615	0.852752	1.115579	0.152920
565535.000000	5593395.000000	0.023600	0.024300	0.032400	0.058300	0.971193	0.728395	0.404803	1.029661	0.750000	0.416810	1.372882	1.333333	0.555746	2.470339	2.399177	1.799383	269.781158	3.430978	-0.000207	0.000736	-1.388710	2826.072266	7.982029	0.675856	235.480240	34.300922	5.362366	0.864800	1.282209	0.200658
565545.000000	5593395.000000	0.023200	0.023000	0.031300	0.057600	1.008696	0.741214	0.402778	0.991379	0.734824	0.399306	1.349138	1.360870	0.543403	2.482759	2.504348	1.840256	270.236084	3.027590	-0.000021	0.000975	-1.119534	2458.399658	7.909220	0.552239	235.484940	34.751156	4.919205	0.875996	1.423668	0.275919
565555.000000	5593395.000000	0.022100	0.022400	0.029700	0.057400	0.986607	0.744108	0.385017	1.013574	0.754209	0.390244	1.343891	1.325893	0.517422	2.597285	2.562500	1.932660	270.640778	2.593102	0.000115	0.001111	-0.858136	2063.574951	7.887090	0.436063	235.489517	35.151249	4.530346	0.885831	1.523169	0.332708
565565.000000	5593395.000000	0.022000	0.022700	0.031700	0.058000	0.969163	0.694006	0.379310	1.031818	0.716088	0.391379	1.440909	1.396476	0.546552	2.636364	2.555066	1.829653	270.989014	2.195570	0.000193	0.001140	-0.625777	1676.781128	7.842498	0.336811	235.493912	35.495113	4.203686	0.894110	1.571277	0.371163
565575.000000	5593395.000000	0.023300	0.023200	0.031700	0.057600	1.004310	0.735016	0.404514	0.995708	0.731861	0.402778	1.360515	1.366379	0.550347	2.472103	2.482758	1.817035	271.286621	1.859932	0.000233	0.001098	-0.430399	1319.263428	7.766272	0.258750	235.498047	35.788578	3.934376	0.900954	1.593033	0.790630
565585.000000	5593395.000000	0.022600	0.023800	0.030100	0.055500	0.949580	0.750831	0.407207	1.053097	0.790698	0.428829	1.331858	1.264706	0.542342	2.455752	2.331933	1.843854	271.539337	1.559514	0.000247	0.001020	-0.289836	1006.236023	7.671206	0.195109	235.501953	36.037392	3.715668	0.906532	1.592665	1.940734
565595.000000	5593395.000000	0.021200	0.023700	0.029200	0.056000	0.894515	0.726027	0.378571	1.117924	0.811644	0.423214	1.377358	1.232068	0.521429	2.641509	2.362870	1.917808	271.749420	1.273874	0.000252	0.000943	-0.231387	745.981018	7.575754	0.141528	235.505554	36.243851	3.545261	0.910900	1.543567	2.789816
565605.000000	5593395.000000	0.023300	0.022300	0.030100	0.057300	1.044843	0.774086	0.406632	0.957082	0.740864	0.389180	1.291845	1.349776	0.525305	2.459227	2.569506	1.903654	271.917389	1.000205	0.000269	0.000885	-0.295984	538.056152	7.493547	0.097097	235.508804	36.408588	3.423508	0.914054	1.294015	3.217426
565615.000000	5593395.000000	0.022000	0.023900	0.030400	0.056400	0.920502	0.723684	0.390071	1.086364	0.786184	0.423759	1.381818	1.271966	0.539007	2.563636	2.359833	1.855263	272.043549	0.737475	0.000316	0.000818	0.306015	373.069824	7.436125	0.061075	235.511719	36.531841	3.349186	0.916023	0.752340	3.678303
565625.000000	5593395.000000	0.022700	0.024700	0.030400	0.057400	0.919029	0.746711	0.395470	1.088105	0.812500	0.430314	1.339207	1.230769	0.529617	2.528634	2.323887	1.888158	272.127258	0.489476	0.000453	0.000669	7.648634	246.552826	7.398165	0.033135	235.514359	36.612904	3.321201	0.916837	0.295694	3.857427
565635.000000	5593395.000000	0.022700	0.025000	0.031800	0.059000	0.908000	0.713837	0.384746	1.101321	0.786163	0.423729	1.400881	1.272000	0.538983	2.599118	2.360000	1.855346	272.167389	0.298158	0.000754	0.000375	22.242382	172.313507	7.386556	0.015694	235.516541	36.650837	3.340260	0.916479	0.119459	3.919820
565645.000000	5593395.000000	0.023300	0.024500	0.031300	0.057300	0.951020	0.744409	0.406632	1.051502	0.782748	0.427574	1.343348	1.277551	0.546248	2.459227	2.338775	1.830671	272.162201	0.286861	0.000720	0.000448	19.010971	169.267212	7.350692	0.014610	235.518005	36.644207	3.409416	0.914884	0.087759	3.940305
565655.000000	5593395.000000	0.023100	0.024000	0.031000	0.058600	0.962500	0.745161	0.394198	1.038961	0.774194	0.409556	1.341991	1.291667	0.529010	2.536796	2.441667	1.890323	272.109070	0.479820	0.000355	0.000896	5.185414	227.993500	7.301681	0.031690	235.518539	36.590549	3.531952	0.911977	0.252192	3.942266
565665.000000	5593395.000000	0.023200	0.024900	0.033500	0.061200	0.931727	0.692537	0.379085	1.073276	0.743284	0.406863	1.443966	1.345381	0.547386	2.637931	2.457831	1.826866	272.004578	0.774132	0.000176	0.001202	1.808443	315.306671	7.229649	0.063050	235.518250	36.486320	3.710468	0.907699	0.574398	3.926062
565675.000000	5593395.000000	0.023500	0.024400	0.033200	0.061200	0.963115	0.707831	0.383987	1.038298	0.734940	0.398693	1.412766	1.360656	0.542484	2.604255	2.508197	1.843373	271.841888	1.143450	0.000105	0.001384	0.792269	411.479675	7.103709	0.109960	235.516998	36.324886	3.951431	0.901900	1.098006	3.864140
565685.000000	5593395.000000	0.022100	0.024600	0.031900	0.059000	0.898374	0.692790	0.374576	1.113122	0.771160	0.416949	1.443439	1.296748	0.540678	2.669683	2.398374	1.849530	271.606476	1.608531	0.000052	0.001400	0.290350	516.969177	6.988382	0.178920	235.514618	36.091858	4.270050	0.894215	1.482208	3.620253
565695.000000	5593395.000000	0.022700	0.025600	0.031100	0.059900	0.886719	0.729904	0.378965	1.127753	0.823151	0.427379	1.370044	1.214844	0.519199	2.638766	2.339844	1.926045	271.280701	2.128668	-0.000012	0.001179	-0.050833	633.042664	6.993044	0.272818	235.511169	35.769535	4.683090	0.884244	1.505848	1.968903
565705.000000	5593395.000000	0.024300	0.025500	0.033000	0.062200	0.952941	0.736364	0.390675	1.049382	0.772727	0.409968	1.358024	1.294118	0.530547	2.559670	2.439216	1.884849	270.863342	2.546831	-0.000082	0.000767	-0.323662	758.016785	7.075354	0.360755	235.506958	35.356396	5.190472	0.872000	1.499159	0.357567
565715.000000	5593395.000000	0.022600	0.026000	0.033200	0.059900	0.869231	0.680723	0.377296	1.150442	0.783132	0.434057	1.469026	1.276923	0.554257	2.650442	2.303846	1.804217	270.391388	2.695071	-0.000150	0.000275	-0.562586	891.774536	7.179586	0.400239	235.501923	34.889469	5.753883	0.858442	1.554826	0.188104
565725.000000	5593395.000000	0.022700	0.026600	0.032500	0.059300	0.853384	0.698462	0.382799	1.171806	0.818461	0.448567	1.431718	1.221805	0.548061	2.612334	2.229323	1.824615	269.922180	2.571730	-0.000213	-0.000174	-0.790070	1043.033081	7.383538	0.388365	235.495758	34.426437	6.316174	0.844986	1.627775	0.174339
565735.000000	5593395.000000	0.023800	0.025900	0.032300	0.060400	0.918919	0.736842	0.394040	1.088235	0.801857	0.428808	1.357143	1.247104	0.534768	2.537815	2.332047	1.869969	269.493408	2.330450	-0.000260	-0.000456	-0.999513	1214.301270	7.634809	0.352281	235.488312	34.005081	6.839443	0.832561	1.669401	0.175797
565745.000000	5593395.000000	0.024400	0.027400	0.035300	0.065000	0.890511	0.691218	0.375385	1.122951	0.776204	0.421538	1.446721	1.288321	0.543077	2.663934	2.372263	1.841360	269.108643	2.124041	-0.000284	-0.000512	-1.171313	1390.600708	7.863390	0.320952	235.479828	33.628819	7.319641	0.821258	1.720078	0.177679
565755.000000	5593395.000000	0.024800	0.025100	0.035500	0.064200	0.988048	0.698592	0.386293	1.012097	0.707042	0.390966	1.431452	1.414343	0.552960	2.588709	2.557769	1.808451	268.751984	1.998254	-0.000295	-0.000416	-1.300390	1566.572266	8.043975	0.303906	235.470383	33.281612	7.771900	0.810699	1.925995	0.178611
565765.000000	5593395.000000	0.023800	0.024600	0.033300	0.061300	0.967480	0.714715	0.388254	1.033613	0.738739	0.401305	1.399160	1.353659	0.543230	2.575630	2.491870	1.840841	268.411133	1.922038	-0.000300	-0.000289	-1.392179	1749.737061	8.194126	0.295662	235.459824	32.951290	8.208279	0.800584	2.232671	0.183104
565775.000000	5593395.000000	0.023600	0.025100	0.032300	0.062000	0.940239	0.730650	0.380645	1.063559	0.777090	0.404839	1.368644	1.286853	0.520968	2.627119	2.470120	1.919505	268.081085	1.868630	-0.000302	-0.000196	-1.456290	1943.794800	8.328300	0.291141	235.448364	32.632706	8.633308	0.790798	2.433576	0.205529
565785.000000	5593395.000000	0.022900	0.024400	0.032100	0.060300	0.938525	0.713396	0.379768	1.065502	0.760125	0.404643	1.401747	1.315574	0.532338	2.633188	2.471311	1.878505	267.758972	1.829790	-0.000304	-0.000144	-1.510374	2150.756592	8.364513	0.284034	235.436310	32.322670	9.049767	0.781270	2.532416	0.248222
565795.000000	5593395.000000	0.023700	0.024300	0.032400	0.061200	0.975309	0.731481	0.387255	1.025316	0.750000	0.397059	1.367089	1.333333	0.529412	2.582278	2.518519	1.888889	267.442871	1.800019	-0.000310	-0.000117	-1.571295	2379.088867	8.395565	0.278623	235.423706	32.019154	9.458218	0.771976	2.590161	0.300545
565805.000000	5593395.000000	0.025600	0.024900	0.033000	0.062000	1.028113	0.775758	0.412903	0.972656	0.754546	0.401613	1.289062	1.325301	0.532258	2.421875	2.489959	1.878788	267.131897	1.773961	-0.000319	-0.000100	-1.646742	2638.680908	8.513927	0.279119	235.410278	31.721615	9.858402	0.762914	2.630141	0.341636
565815.000000	5593395.000000	0.024100	0.024600	0.032800	0.063100	0.979675	0.734756	0.381933	1.020747	0.750000	0.389857	1.360996	1.333334	0.519810	2.618257	2.565041	1.923780	266.826233	1.749120	-0.000331	-0.000086	-1.739285	2939.748535	8.636116	0.280030	235.395874	31.430363	10.249420	0.754099	2.660767	0.360417
565825.000000	5593395.000000	0.023100	0.026000	0.033200	0.066800	0.888462	0.695783	0.345808	1.125541	0.783132	0.389222	1.437229	1.276923	0.497006	2.891774	2.569231	2.012048	266.526215	1.726843	-0.000347	-0.000071	-1.849183	3294.979736	8.762892	0.281747	235.380600	31.145626	10.631371	0.745529	2.685655	0.363462
565835.000000	5593395.000000	0.026100	0.027700	0.035000	0.069200	0.942239	0.745714	0.377168	1.061302	0.791428	0.400289	1.340996	1.263538	0.505780	2.651340	2.498195	1.977143	266.231842	1.710256	-0.000366	-0.000056	-1.973130	3717.775391	8.893043	0.285023	235.364410	30.867432	11.003895	0.737205	2.706606	0.354117
565845.000000	5593395.000000	0.024000	0.025400	0.034200	0.065300	0.944882	0.701754	0.367534	1.058333	0.742690	0.388974	1.425000	1.346457	0.523737	2.720833	2.570866	1.909357	265.942719	1.701992	-0.000387	-0.000043	-2.102060	4224.830078	9.025449	0.290560	235.347137	30.595585	11.366608	0.729130	2.725116	0.335794
565855.000000	5593395.000000	0.022900	0.024800	0.032000	0.066400	0.923387	0.715625	0.344880	1.082969	0.775000	0.373494	1.397380	1.290323	0.481928	2.899563	2.677419	2.075000	265.658478	1.701968	-0.000407	-0.000038	-2.220980	4835.055176	9.160109	0.298494	235.328918	30.329556	11.720352	0.721282	2.743203	0.296048
565865.000000	5593395.000000	0.022700	0.026100	0.031700	0.066000	0.869732	0.716089	0.343939	1.149779	0.823344	0.395455	1.396475	1.214559	0.480303	2.907488	2.528736	2.082019	265.379364	1.706071	-0.000425	-0.000043	-2.313316	5568.770508	9.298777	0.308002	235.309998	30.069374	12.065933	0.713646	2.762514	0.243647
565875.000000	5593395.000000	0.020100	0.022700	0.031500	0.061400	0.885462	0.638095	0.327362	1.129353	0.720635	0.369707	1.567164	1.387665	0.513029	3.054727	2.704846	1.949206	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000	-99999.000000
565285.000000	5593405.000000	0.026700	0.028700	0.040300	0.081800	0.930314	0.662531	0.326406	1.074906	0.712159	0.350856	1.509363	1.404181	0.492665	3.063671	2.850174	2.029777	262.172119	2.185801	0.000318	0.000573	-0.008662	1199.419800	7.519106	0.312945	235.269852	26.902273	13.047836	0.673397	0.997192	1.151343
